txn_id,user_id,merchant,amount,city,timestamp,status
TXN000000052017,U169044,PaytmMall,3571.11,Chandigarh,2025-06-27 19:41:54,SUCCESS
TXN000000052018,U077052,Croma,3847.86,Patna,2026-01-06 14:30:04,SUCCESS
TXN000000052019,U017232,AppleStore,1516.45,Surat,2025-04-03 03:16:29,SUCCESS
TXN000000052020,U071235,Myntra,3028.86,Chandigarh,2025-11-30 05:26:48,SUCCESS
TXN000000052021,U103491,Amazon,49.96,Ahmedabad,2025-11-10 11:52:45,SUCCESS
TXN000000052022,U086746,Croma,3160.39,Mumbai,2025-01-17 20:50:17,SUCCESS
TXN000000052023,U099846,Ola,3822.82,Chennai,2025-01-01 02:53:19,SUCCESS
TXN000000052024,U091889,Ola,3127.41,Indore,2025-02-05 01:36:49,SUCCESS
TXN000000052025,U037249,Ola,2966.98,Chennai,2025-04-18 16:20:22,FAILED
TXN000000052026,U086237,Croma,1193.96,Nagpur,2025-11-10 23:01:31,SUCCESS
TXN000000052027,U136014,Swiggy,1253.83,Lucknow,2026-01-27 21:56:10,SUCCESS
TXN000000052028,U059318,Zomato,1722.44,Indore,2025-09-10 08:50:19,SUCCESS
TXN000000052029,U159707,Uber,4238.69,Delhi,2025-08-02 19:48:04,SUCCESS
TXN000000052030,U149225,Uber,215.09,Jaipur,2025-11-10 21:55:43,SUCCESS
TXN000000052031,U148538,PaytmMall,2504.82,Patna,2025-01-14 20:16:10,SUCCESS
TXN000000052032,U021760,IRCTC,1935.49,Chennai,2025-05-13 21:19:08,SUCCESS
TXN000000052033,U152634,GooglePlay,4087.06,Jaipur,2025-11-04 05:24:44,SUCCESS
TXN000000052034,U184786,Ola,630.88,Patna,2025-04-09 08:47:09,SUCCESS
TXN000000052035,U189739,RelianceDigital,1882.4,Lucknow,2025-12-05 05:35:58,SUCCESS
TXN000000052036,U174784,AppleStore,1034.36,Delhi,2025-02-23 21:01:54,SUCCESS
TXN000000052037,U038245,Swiggy,54.44,Delhi,2025-10-27 14:29:31,SUCCESS
TXN000000052038,U088795,Uber,985.52,Hyderabad,2025-11-17 08:28:36,SUCCESS
TXN000000052039,U175146,Croma,452026.76,Patna,2026-01-15 06:31:43,SUCCESS
TXN000000052040,U184849,GooglePlay,2836.5,Hyderabad,2025-10-16 17:36:30,SUCCESS
TXN000000052041,U088993,GooglePlay,2034.17,Chandigarh,2025-04-19 13:11:09,FAILED
TXN000000052042,U011373,Flipkart,3502.86,Mumbai,2025-10-18 09:32:45,SUCCESS
TXN000000052043,U075330,GooglePlay,3355.31,Patna,2025-08-19 01:25:11,SUCCESS
TXN000000052044,U052018,RelianceDigital,1953.43,Patna,2025-12-06 03:16:37,SUCCESS
TXN000000052045,U079383,Flipkart,3050.7,Pune,2025-07-15 08:11:46,SUCCESS
TXN000000052046,U146289,Netflix,4718.4,Nagpur,2025-04-15 09:24:32,SUCCESS
TXN000000052047,U035611,AppleStore,210.03,Bhopal,2025-08-10 01:16:14,SUCCESS
TXN000000052048,U129511,GooglePlay,4654.2,Chandigarh,2025-01-15 08:33:21,SUCCESS
TXN000000052049,U007716,Ola,2379.56,Jaipur,2025-04-25 22:30:14,SUCCESS
TXN000000052050,U095893,IRCTC,1002.24,Ahmedabad,2025-11-05 14:46:09,SUCCESS
TXN000000052051,U145917,IRCTC,3599.4,Hyderabad,2025-06-10 23:20:26,SUCCESS
TXN000000052052,U032200,Ola,3455.78,Indore,2025-06-13 16:22:13,SUCCESS
TXN000000052053,U007808,AppleStore,4043.69,Chennai,2025-01-27 08:01:19,SUCCESS
TXN000000052054,U142518,PaytmMall,29.17,Ahmedabad,2025-08-12 08:08:59,SUCCESS
TXN000000052055,U007406,PaytmMall,4189.09,Hyderabad,2025-03-08 10:32:46,SUCCESS
TXN000000052056,U130132,BookMyShow,3732.12,Lucknow,2025-05-16 19:03:13,SUCCESS
TXN000000052057,U145332,Myntra,1496.75,Bhopal,2025-08-10 19:53:07,SUCCESS
TXN000000052058,U192171,Hotstar,415074.91,Kolkata,2025-07-08 05:44:35,FAILED
TXN000000052059,U146615,Uber,2288.83,Bangalore,2025-08-22 19:12:47,SUCCESS
TXN000000052060,U153626,IRCTC,3062.92,Bangalore,2025-05-24 13:30:58,SUCCESS
TXN000000052061,U188314,PaytmMall,4570.75,Delhi,2026-01-03 20:35:29,SUCCESS
TXN000000052062,U051649,Uber,3615.28,Pune,2025-10-23 23:11:44,SUCCESS
TXN000000052063,U168943,Netflix,4064.41,Mumbai,2025-12-26 19:57:14,SUCCESS
TXN000000052064,U133232,Netflix,4696.14,Pune,2025-11-03 12:23:36,SUCCESS
TXN000000052065,U131825,Myntra,406214.69,Bangalore,2025-12-26 22:45:25,FAILED
TXN000000052066,U147450,Flipkart,1159.99,Nagpur,2025-01-28 04:33:07,SUCCESS
TXN000000052067,U004145,IRCTC,4540.18,Surat,2025-07-11 09:30:44,FAILED
TXN000000052068,U117996,GooglePlay,536.62,Bhopal,2025-06-16 10:29:25,SUCCESS
TXN000000052069,U136318,Myntra,1826.31,Mumbai,2025-01-09 13:35:52,SUCCESS
TXN000000052070,U024927,Myntra,3957.14,Kolkata,2025-03-12 05:15:26,FAILED
TXN000000052071,U130842,BookMyShow,2950.81,Hyderabad,2025-04-18 00:51:09,SUCCESS
TXN000000052072,U070300,AppleStore,4251.79,Lucknow,2026-01-21 14:12:22,SUCCESS
TXN000000052073,U028024,AppleStore,3644.3,Bhopal,2025-02-18 02:03:21,SUCCESS
TXN000000052074,U152410,AppleStore,4718.4,Chennai,2025-10-30 01:58:38,SUCCESS
TXN000000052075,U176311,Swiggy,1746.69,Patna,2025-12-14 07:36:48,SUCCESS
TXN000000052076,U188776,AppleStore,3958.3,Delhi,2025-03-27 10:25:57,SUCCESS
TXN000000052077,U027607,RelianceDigital,714.23,Ahmedabad,2026-01-23 05:51:45,SUCCESS
TXN000000052078,U033871,PaytmMall,3285.75,Jaipur,2025-07-01 14:35:22,SUCCESS
TXN000000052079,U188673,Ola,729.57,Lucknow,2025-01-29 03:36:15,SUCCESS
TXN000000052080,U006275,Swiggy,616.84,Bhopal,2025-06-21 03:34:16,SUCCESS
TXN000000052081,U166125,Flipkart,3532.06,Chandigarh,2025-05-11 14:13:02,SUCCESS
TXN000000052082,U013487,Zomato,672.84,Lucknow,2025-02-17 06:18:56,SUCCESS
TXN000000052083,U000731,AppleStore,908.53,Delhi,2025-11-12 17:11:22,SUCCESS
TXN000000052084,U197166,GooglePlay,2039.18,Chennai,2025-10-08 01:17:06,SUCCESS
TXN000000052085,U017323,GooglePlay,3639.29,Kolkata,2025-11-21 06:56:45,SUCCESS
TXN000000052086,U135664,BookMyShow,2277.77,Indore,2025-08-17 07:12:28,SUCCESS
TXN000000052087,U128078,Netflix,4114.25,Mumbai,2025-12-23 21:39:08,SUCCESS
TXN000000052088,U154823,BookMyShow,4856.28,Chennai,2025-05-17 08:35:17,SUCCESS
TXN000000052089,U097742,BookMyShow,2861.74,Indore,2025-07-09 07:58:10,SUCCESS
TXN000000052090,U063269,AppleStore,1605.85,Chandigarh,2025-05-20 08:28:50,SUCCESS
TXN000000052091,U008516,Myntra,3947.42,Delhi,2025-05-15 02:41:09,SUCCESS
TXN000000052092,U127076,Myntra,4160.52,Mumbai,2025-06-07 05:28:31,SUCCESS
TXN000000052093,U043954,PaytmMall,2199.9,Lucknow,2025-11-27 21:56:11,SUCCESS
TXN000000052094,U069205,Flipkart,1892.15,Chandigarh,2025-12-28 10:31:32,SUCCESS
TXN000000052095,U127540,Flipkart,3059.1,Kolkata,2025-09-18 19:45:19,SUCCESS
TXN000000052096,U006252,Uber,1027.73,Delhi,2025-04-05 12:01:18,SUCCESS
TXN000000052097,U011659,GooglePlay,4266.27,Bangalore,2025-02-03 04:25:20,SUCCESS
TXN000000052098,U174003,Flipkart,3004.43,Ahmedabad,2025-09-01 00:56:05,SUCCESS
TXN000000052099,U104328,Flipkart,2864.56,Delhi,2025-06-14 08:57:48,FAILED
TXN000000052100,U105759,Myntra,93.61,Hyderabad,2025-03-25 20:40:23,SUCCESS
TXN000000052101,U127927,Ola,3642.81,Nagpur,2025-11-28 21:10:35,SUCCESS
TXN000000052102,U070602,PaytmMall,2627.36,Indore,2025-01-11 15:35:51,SUCCESS
TXN000000052103,U129683,Myntra,762.46,Surat,2025-05-07 13:16:43,SUCCESS
TXN000000052104,U087294,PaytmMall,2336.47,Chennai,2025-06-15 22:06:34,SUCCESS
TXN000000052105,U062055,RelianceDigital,4403.32,Pune,2025-07-19 22:27:31,SUCCESS
TXN000000052106,U086571,IRCTC,3622.4,Pune,2025-03-04 06:31:37,SUCCESS
TXN000000052107,U168376,AppleStore,2326.32,Chennai,2025-02-15 18:05:50,SUCCESS
TXN000000052108,U050893,RelianceDigital,2777.75,Bhopal,2025-10-02 07:39:34,SUCCESS
TXN000000052109,U089027,RelianceDigital,4591.92,Chennai,2025-02-24 17:07:12,SUCCESS
TXN000000052110,U067593,BookMyShow,2528.4,Chandigarh,2025-02-05 09:42:58,SUCCESS
TXN000000052111,U098319,Swiggy,3602.12,Bangalore,2025-09-10 16:31:54,SUCCESS
TXN000000052112,U144277,RelianceDigital,3984.07,Chandigarh,2025-04-04 08:16:49,SUCCESS
TXN000000052113,U109751,Swiggy,2745.12,Indore,2025-10-19 14:34:37,FAILED
TXN000000052114,U179322,Netflix,1110.42,Patna,2025-06-21 19:51:01,SUCCESS
TXN000000052115,U150880,BookMyShow,3197.03,Chennai,2025-03-26 12:58:53,SUCCESS
TXN000000052116,U062678,Zomato,250.11,Indore,2025-07-29 14:04:10,SUCCESS
TXN000000052117,U083229,Ola,1174.2,Delhi,2025-09-10 22:21:19,SUCCESS
TXN000000052118,U168857,Swiggy,3456.95,Pune,2025-11-13 07:28:50,SUCCESS
TXN000000052119,U159120,Flipkart,776.86,Kolkata,2025-01-23 19:04:59,SUCCESS
TXN000000052120,U049023,AppleStore,1690.44,Lucknow,2025-12-26 07:54:50,SUCCESS
TXN000000052121,U144237,Uber,4708.27,Indore,2025-06-19 11:54:04,SUCCESS
TXN000000052122,U079165,Uber,4347.32,Bhopal,2025-11-23 10:44:48,SUCCESS
TXN000000052123,U133781,IRCTC,2948.55,Indore,2025-09-30 03:13:51,SUCCESS
TXN000000052124,U187795,RelianceDigital,344264.92,Indore,2025-05-04 04:59:07,SUCCESS
TXN000000052125,U157003,RelianceDigital,4138.68,Lucknow,2025-11-07 09:55:12,SUCCESS
TXN000000052126,U188475,Ola,380014.07,Mumbai,2025-06-28 19:08:54,SUCCESS
TXN000000052127,U129851,Flipkart,873.79,Hyderabad,2025-03-01 13:48:48,SUCCESS
TXN000000052128,U019614,Swiggy,83.19,Delhi,2025-09-13 10:13:51,SUCCESS
TXN000000052129,U148690,IRCTC,4876.98,Jaipur,2025-06-20 06:32:22,SUCCESS
TXN000000052130,U137718,Uber,4834.48,Patna,2025-04-16 00:11:44,SUCCESS
TXN000000052131,U119407,Zomato,222.44,Lucknow,2025-07-08 16:24:48,SUCCESS
TXN000000052132,U120325,AppleStore,741.85,Kolkata,2025-09-13 13:40:11,SUCCESS
TXN000000052133,U041328,Zomato,4435.46,Jaipur,2025-09-28 23:16:55,SUCCESS
TXN000000052134,U029188,Croma,932.12,Lucknow,2025-04-19 18:22:10,SUCCESS
TXN000000052135,U135850,GooglePlay,520.33,Patna,2025-12-14 02:58:31,FAILED
TXN000000052136,U188637,GooglePlay,3693.25,Pune,2025-11-19 08:14:20,SUCCESS
TXN000000052137,U018644,Netflix,3869.91,Lucknow,2025-01-15 04:55:17,SUCCESS
TXN000000052138,U016786,PaytmMall,3285.41,Delhi,2025-03-26 23:26:55,SUCCESS
TXN000000052139,U038440,AppleStore,4778.32,Mumbai,2026-01-26 05:49:19,SUCCESS
TXN000000052140,U182141,RelianceDigital,4435.42,Kolkata,2025-06-17 16:31:44,SUCCESS
TXN000000052141,U142875,BookMyShow,3785.06,Surat,2025-04-03 13:52:09,SUCCESS
TXN000000052142,U118893,Ola,103.31,Pune,2025-08-19 00:14:23,FAILED
TXN000000052143,U041627,Netflix,2635.99,Delhi,2025-11-16 17:04:07,SUCCESS
TXN000000052144,U006054,BookMyShow,2952.54,Kolkata,2025-09-01 13:48:33,SUCCESS
TXN000000052145,U012487,Flipkart,4528.54,Nagpur,2025-11-14 22:30:06,SUCCESS
TXN000000052146,U092970,IRCTC,1415.03,Chandigarh,2025-01-15 16:16:47,SUCCESS
TXN000000052147,U149240,Zomato,1394.32,Ahmedabad,2025-07-22 22:44:06,SUCCESS
TXN000000052148,U140338,PaytmMall,4017.19,Delhi,2025-11-02 16:32:42,SUCCESS
TXN000000052149,U105645,Myntra,2237.68,Jaipur,2025-07-16 17:56:43,SUCCESS
TXN000000052150,U084537,Netflix,3914.18,Chandigarh,2025-10-13 02:53:36,SUCCESS
TXN000000052151,U031644,BookMyShow,1831.53,Hyderabad,2025-04-14 19:05:10,SUCCESS
TXN000000052152,U088594,IRCTC,1108.58,Lucknow,2025-10-04 08:59:21,SUCCESS
TXN000000052153,U082072,Amazon,3164.9,Lucknow,2025-09-09 22:15:12,SUCCESS
TXN000000052154,U165444,IRCTC,2061.19,Hyderabad,2025-06-28 15:00:55,FAILED
TXN000000052155,U015218,Flipkart,273.45,Bangalore,2025-05-04 14:26:18,SUCCESS
TXN000000052156,U133078,Netflix,4599.94,Pune,2025-04-21 16:19:07,SUCCESS
TXN000000052157,U141408,PaytmMall,4630.21,Surat,2025-03-17 07:35:29,SUCCESS
TXN000000052158,U169408,RelianceDigital,459.71,Ahmedabad,2025-11-13 11:57:11,SUCCESS
TXN000000052159,U080036,Ola,1933.0,Nagpur,2025-08-12 06:50:49,SUCCESS
TXN000000052160,U185255,IRCTC,221.75,Kolkata,2025-05-31 12:41:49,SUCCESS
TXN000000052161,U011708,PaytmMall,3189.48,Chennai,2025-02-19 01:17:44,SUCCESS
TXN000000052162,U186574,Netflix,1166.51,Indore,2025-01-02 04:57:31,FAILED
TXN000000052163,U118946,Flipkart,4102.47,Surat,2025-03-23 17:46:28,SUCCESS
TXN000000052164,U017333,Croma,3770.48,Bhopal,2025-05-01 12:53:09,SUCCESS
TXN000000052165,U158068,Zomato,1292.86,Patna,2025-10-25 00:03:54,SUCCESS
TXN000000052166,U033973,Croma,3211.79,Delhi,2025-03-09 17:13:04,SUCCESS
TXN000000052167,U199815,Zomato,483.19,Delhi,2025-10-30 01:35:41,SUCCESS
TXN000000052168,U159819,RelianceDigital,1662.29,Kolkata,2026-01-10 22:10:31,SUCCESS
TXN000000052169,U125888,RelianceDigital,125486.54,Delhi,2026-01-27 12:24:51,FAILED
TXN000000052170,U096426,PaytmMall,806.16,Hyderabad,2025-08-22 23:59:54,SUCCESS
TXN000000052171,U118515,Uber,2571.44,Bhopal,2025-10-29 02:17:23,SUCCESS
TXN000000052172,U187349,Netflix,1537.18,Pune,2026-01-28 06:26:33,SUCCESS
TXN000000052173,U054962,Ola,2982.81,Kolkata,2025-05-24 05:58:47,SUCCESS
TXN000000052174,U005577,Croma,4639.56,Delhi,2025-06-22 15:40:48,SUCCESS
TXN000000052175,U158400,Hotstar,3022.87,Bangalore,2025-01-10 23:32:32,SUCCESS
TXN000000052176,U089388,PaytmMall,2958.55,Pune,2026-01-10 23:33:28,SUCCESS
TXN000000052177,U066192,RelianceDigital,4157.91,Delhi,2025-03-12 08:10:13,SUCCESS
TXN000000052178,U181040,Myntra,2144.17,Surat,2025-01-14 17:53:24,SUCCESS
TXN000000052179,U013140,GooglePlay,3415.09,Surat,2025-11-10 04:27:52,SUCCESS
TXN000000052180,U085905,Zomato,3586.29,Jaipur,2025-08-25 08:19:52,SUCCESS
TXN000000052181,U168412,Uber,1246.62,Nagpur,2025-11-01 00:20:31,SUCCESS
TXN000000052182,U166495,Netflix,174.54,Indore,2025-09-19 00:46:14,SUCCESS
TXN000000052183,U109599,RelianceDigital,257.39,Pune,2025-03-11 14:27:36,SUCCESS
TXN000000052184,U165800,IRCTC,3477.32,Nagpur,2025-08-15 20:48:37,SUCCESS
TXN000000052185,U117341,PaytmMall,1449.41,Mumbai,2025-02-14 18:56:57,SUCCESS
TXN000000052186,U054199,Ola,390376.99,Ahmedabad,2025-08-16 04:30:55,FAILED
TXN000000052187,U076219,GooglePlay,4573.23,Mumbai,2025-02-03 06:08:33,SUCCESS
TXN000000052188,U144106,IRCTC,4357.79,Pune,2025-07-13 11:45:12,FAILED
TXN000000052189,U061572,PaytmMall,1058.64,Bhopal,2026-01-06 14:01:35,SUCCESS
TXN000000052190,U135477,AppleStore,4481.84,Hyderabad,2025-12-08 11:15:46,SUCCESS
TXN000000052191,U183815,Amazon,423261.48,Chandigarh,2025-01-02 15:48:38,SUCCESS
TXN000000052192,U131839,Flipkart,687.19,Bangalore,2025-10-18 11:18:05,SUCCESS
TXN000000052193,U075719,Uber,1845.52,Delhi,2025-05-26 11:59:17,SUCCESS
TXN000000052194,U052656,Netflix,2036.07,Bangalore,2025-11-10 08:26:54,FAILED
TXN000000052195,U194446,AppleStore,534.16,Delhi,2026-01-15 12:25:49,SUCCESS
TXN000000052196,U150100,Netflix,1401.64,Indore,2025-12-02 19:59:37,SUCCESS
TXN000000052197,U136611,Ola,3997.52,Hyderabad,2025-06-12 23:25:09,SUCCESS
TXN000000052198,U038208,Zomato,26.1,Delhi,2025-11-06 13:07:12,SUCCESS
TXN000000052199,U067877,RelianceDigital,358913.73,Delhi,2025-03-06 08:07:28,SUCCESS
TXN000000052200,U084078,GooglePlay,3060.95,Surat,2025-03-16 21:09:23,FAILED
TXN000000052201,U113380,Croma,463.01,Pune,2025-02-05 00:11:57,SUCCESS
TXN000000052202,U199176,Zomato,956.62,Kolkata,2025-09-18 21:58:30,SUCCESS
TXN000000052203,U050807,AppleStore,553.82,Surat,2025-08-16 15:23:44,SUCCESS
TXN000000052204,U012231,Hotstar,3724.94,Chennai,2025-01-26 16:52:12,SUCCESS
TXN000000052205,U171182,Netflix,2188.17,Jaipur,2025-06-04 12:14:55,SUCCESS
TXN000000052206,U187023,Ola,4048.63,Patna,2025-02-22 16:45:05,SUCCESS
TXN000000052207,U037260,RelianceDigital,168625.75,Indore,2025-01-12 09:29:03,SUCCESS
TXN000000052208,U090288,Netflix,955.8,Nagpur,2025-05-01 20:11:42,SUCCESS
TXN000000052209,U130668,Myntra,2509.64,Lucknow,2026-01-21 18:56:05,SUCCESS
TXN000000052210,U136847,Zomato,3348.11,Lucknow,2026-01-20 03:13:12,SUCCESS
TXN000000052211,U070653,Hotstar,1991.11,Mumbai,2026-01-07 08:06:15,SUCCESS
TXN000000052212,U044688,BookMyShow,2733.85,Bhopal,2026-01-12 23:05:22,SUCCESS
TXN000000052213,U097269,Ola,4903.75,Lucknow,2025-06-10 21:03:55,FAILED
TXN000000052214,U025512,Flipkart,135.07,Surat,2025-12-20 22:49:40,SUCCESS
TXN000000052215,U000386,Zomato,3402.87,Jaipur,2025-07-14 17:35:17,SUCCESS
TXN000000052216,U056479,PaytmMall,2733.79,Bangalore,2025-07-31 07:33:18,SUCCESS
TXN000000052217,U124085,BookMyShow,88.5,Jaipur,2025-05-12 10:42:41,SUCCESS
TXN000000052218,U031564,Swiggy,2672.33,Ahmedabad,2025-02-10 11:36:00,SUCCESS
TXN000000052219,U092929,Flipkart,4616.82,Mumbai,2025-11-19 10:49:44,SUCCESS
TXN000000052220,U025321,Flipkart,3722.98,Patna,2025-08-19 04:40:33,SUCCESS
TXN000000052221,U073640,BookMyShow,2410.47,Indore,2025-02-05 15:56:48,FAILED
TXN000000052222,U091646,Zomato,876.35,Chennai,2025-06-16 10:26:59,SUCCESS
TXN000000052223,U170468,Flipkart,3689.2,Jaipur,2025-03-10 08:10:29,SUCCESS
TXN000000052224,U024286,GooglePlay,2775.12,Mumbai,2025-01-24 11:24:43,SUCCESS
TXN000000052225,U001127,IRCTC,135.7,Delhi,2025-03-25 21:19:35,SUCCESS
TXN000000052226,U044979,GooglePlay,1079.78,Pune,2025-05-04 07:38:19,SUCCESS
TXN000000052227,U193152,Swiggy,3971.11,Patna,2025-10-01 10:34:01,FAILED
TXN000000052228,U134512,Ola,1996.85,Bangalore,2025-04-06 03:41:43,SUCCESS
TXN000000052229,U067035,Uber,3631.61,Bangalore,2025-12-29 17:02:00,SUCCESS
TXN000000052230,U187301,Ola,2542.25,Surat,2026-01-23 10:51:06,SUCCESS
TXN000000052231,U023707,Uber,1267.16,Nagpur,2025-03-09 20:42:41,SUCCESS
TXN000000052232,U085845,PaytmMall,3530.5,Chennai,2025-10-28 21:54:12,SUCCESS
TXN000000052233,U149658,Ola,4875.11,Kolkata,2025-06-23 21:53:05,SUCCESS
TXN000000052234,U048041,Swiggy,4890.0,Chennai,2025-11-29 13:05:56,SUCCESS
TXN000000052235,U095801,RelianceDigital,1097.74,Patna,2025-12-27 07:40:26,SUCCESS
TXN000000052236,U117374,Ola,1685.8,Mumbai,2025-06-23 02:33:47,SUCCESS
TXN000000052237,U107472,Uber,3154.92,Jaipur,2025-05-17 20:32:56,SUCCESS
TXN000000052238,U164195,Zomato,1903.74,Jaipur,2025-08-07 16:25:55,FAILED
TXN000000052239,U089653,BookMyShow,644.34,Kolkata,2025-05-20 05:59:59,SUCCESS
TXN000000052240,U066411,Swiggy,2917.35,Patna,2025-12-02 18:46:28,SUCCESS
TXN000000052241,U135639,Uber,1327.59,Pune,2025-02-20 17:21:21,SUCCESS
TXN000000052242,U025904,Uber,2964.28,Kolkata,2025-06-03 21:19:16,SUCCESS
TXN000000052243,U043749,IRCTC,2848.45,Ahmedabad,2025-08-24 16:14:28,SUCCESS
TXN000000052244,U072100,Zomato,1334.11,Jaipur,2026-01-26 01:30:51,SUCCESS
TXN000000052245,U002229,RelianceDigital,3563.6,Chennai,2026-01-10 00:35:00,SUCCESS
TXN000000052246,U003836,Netflix,209.99,Mumbai,2025-08-01 01:15:25,SUCCESS
TXN000000052247,U156500,Amazon,378.17,Hyderabad,2025-05-04 11:30:40,SUCCESS
TXN000000052248,U029131,Hotstar,4651.91,Bangalore,2025-02-14 08:43:43,SUCCESS
TXN000000052249,U169891,IRCTC,1256.88,Pune,2025-03-27 23:09:04,SUCCESS
TXN000000052250,U180870,IRCTC,2301.79,Bhopal,2025-03-08 22:45:45,SUCCESS
TXN000000052251,U113524,Myntra,953.53,Surat,2025-09-21 13:20:38,SUCCESS
TXN000000052252,U140279,Netflix,742.74,Patna,2025-10-06 21:27:07,SUCCESS
TXN000000052253,U157887,Hotstar,4556.45,Bangalore,2025-08-23 11:39:09,SUCCESS
TXN000000052254,U183739,Uber,864.66,Patna,2025-05-12 08:57:29,SUCCESS
TXN000000052255,U191392,IRCTC,1765.05,Nagpur,2025-02-19 00:22:12,SUCCESS
TXN000000052256,U024246,Croma,400.22,Pune,2025-11-05 14:38:52,FAILED
TXN000000052257,U114418,IRCTC,3809.51,Nagpur,2025-12-04 04:24:04,SUCCESS
TXN000000052258,U008192,BookMyShow,2906.53,Bhopal,2025-08-30 13:28:40,SUCCESS
TXN000000052259,U135479,RelianceDigital,3645.49,Mumbai,2025-03-04 23:17:00,SUCCESS
TXN000000052260,U169872,Swiggy,3888.04,Kolkata,2025-03-04 09:02:12,SUCCESS
TXN000000052261,U087149,Myntra,4145.72,Lucknow,2025-05-27 08:32:00,SUCCESS
TXN000000052262,U131211,Zomato,4278.08,Bhopal,2025-07-09 14:47:18,SUCCESS
TXN000000052263,U057445,Swiggy,4756.83,Hyderabad,2025-12-03 09:46:37,SUCCESS
TXN000000052264,U087144,GooglePlay,3641.89,Ahmedabad,2026-01-25 15:01:10,SUCCESS
TXN000000052265,U114735,Flipkart,4328.56,Pune,2025-05-14 00:12:31,SUCCESS
TXN000000052266,U043132,PaytmMall,351.87,Pune,2025-11-29 07:44:30,SUCCESS
TXN000000052267,U014480,IRCTC,370.48,Hyderabad,2025-02-17 21:52:47,FAILED
TXN000000052268,U111735,Uber,2599.76,Jaipur,2025-11-03 09:55:52,SUCCESS
TXN000000052269,U199010,GooglePlay,2058.36,Pune,2025-12-29 05:26:43,SUCCESS
TXN000000052270,U065479,Myntra,3164.29,Bangalore,2025-04-07 11:46:27,SUCCESS
TXN000000052271,U037941,BookMyShow,3098.79,Kolkata,2025-01-17 14:40:51,SUCCESS
TXN000000052272,U153473,IRCTC,3360.1,Nagpur,2025-11-09 20:29:25,SUCCESS
TXN000000052273,U095548,Amazon,4505.09,Patna,2025-10-01 17:14:00,SUCCESS
TXN000000052274,U136194,BookMyShow,4225.77,Jaipur,2025-04-18 14:20:01,FAILED
TXN000000052275,U005262,RelianceDigital,3875.99,Patna,2025-10-02 23:30:06,SUCCESS
TXN000000052276,U007935,PaytmMall,1772.23,Chennai,2025-04-10 09:14:35,SUCCESS
TXN000000052277,U031945,Swiggy,1125.51,Jaipur,2025-10-26 14:33:41,SUCCESS
TXN000000052278,U125855,Netflix,3452.98,Delhi,2025-07-27 14:09:56,SUCCESS
TXN000000052279,U084576,Ola,1990.93,Pune,2025-02-26 13:44:42,SUCCESS
TXN000000052280,U041703,Myntra,1570.96,Indore,2025-04-11 20:09:13,SUCCESS
TXN000000052281,U115393,Myntra,4163.3,Nagpur,2026-01-18 17:21:00,SUCCESS
TXN000000052282,U198842,IRCTC,3040.51,Lucknow,2025-05-09 04:15:51,SUCCESS
TXN000000052283,U117705,Zomato,865.67,Mumbai,2025-12-08 16:45:22,SUCCESS
TXN000000052284,U085345,PaytmMall,3903.98,Ahmedabad,2025-05-28 06:09:29,SUCCESS
TXN000000052285,U152750,GooglePlay,469.57,Chennai,2025-09-13 00:44:43,SUCCESS
TXN000000052286,U157869,BookMyShow,2835.62,Ahmedabad,2025-01-09 19:57:05,SUCCESS
TXN000000052287,U067619,GooglePlay,4724.04,Nagpur,2025-05-25 16:03:44,SUCCESS
TXN000000052288,U101399,Netflix,2981.11,Indore,2025-11-15 14:43:27,SUCCESS
TXN000000052289,U084370,Hotstar,4580.1,Kolkata,2025-03-11 04:27:27,SUCCESS
TXN000000052290,U055106,RelianceDigital,3877.86,Kolkata,2026-01-19 03:18:55,FAILED
TXN000000052291,U133998,Flipkart,4823.66,Lucknow,2026-01-06 19:50:01,SUCCESS
TXN000000052292,U128032,BookMyShow,2931.85,Nagpur,2025-08-20 15:52:25,SUCCESS
TXN000000052293,U041625,Zomato,1801.91,Pune,2025-03-20 19:30:10,SUCCESS
TXN000000052294,U114286,RelianceDigital,3616.99,Bangalore,2025-12-20 01:29:59,SUCCESS
TXN000000052295,U072310,Zomato,1020.87,Surat,2025-02-24 17:57:34,SUCCESS
TXN000000052296,U198728,Flipkart,1399.82,Surat,2025-07-21 15:27:34,SUCCESS
TXN000000052297,U057875,Myntra,3376.16,Jaipur,2025-11-07 02:15:09,SUCCESS
TXN000000052298,U163998,Croma,1950.12,Mumbai,2025-10-17 04:11:44,SUCCESS
TXN000000052299,U103437,BookMyShow,185.87,Patna,2025-06-09 00:33:54,SUCCESS
TXN000000052300,U152516,GooglePlay,3019.87,Bangalore,2025-02-04 09:09:47,SUCCESS
TXN000000052301,U049265,RelianceDigital,2286.59,Kolkata,2025-03-03 09:05:02,SUCCESS
TXN000000052302,U095016,Netflix,3231.14,Surat,2025-01-21 22:11:04,SUCCESS
TXN000000052303,U133342,Netflix,700.01,Bhopal,2025-04-20 19:40:23,SUCCESS
TXN000000052304,U091574,Uber,496.27,Bhopal,2025-08-21 03:24:23,SUCCESS
TXN000000052305,U107138,GooglePlay,1915.89,Jaipur,2025-09-14 23:15:45,SUCCESS
TXN000000052306,U178448,Flipkart,4279.7,Surat,2025-10-10 21:20:39,SUCCESS
TXN000000052307,U105391,GooglePlay,3527.12,Pune,2025-01-21 18:59:12,SUCCESS
